link,title,author_name,author_link,kindle_price,average_rating,rating_count,review_count,n_pages
https://www.goodreads.com/book/show/58324129-manage-my-meditation,Manage My Meditation,Kenneth J. Martz,https://www.goodreads.com/author/show/20688694.Kenneth_J_Martz,Kindle $0.00,4.42,33,13,ebook
https://www.goodreads.com/book/show/58091067-the-entrepreneur-s-power,The Entrepreneur’s Power: A practical guide to get energy for yourself and motivate others. Proven tips to unleash your full potential.,Matt Poyle,https://www.goodreads.com/author/show/16593558.Matt_Poyle,,5.00,5,1,"46 pages, Paperback"
https://www.goodreads.com/book/show/46030115-procrasdemon---the-artist-s-guide-to-liberation-from-procrastination,Procrasdemon - The Artist's Guide to Liberation from Procrastination,Neeraj Agnihotri,https://www.goodreads.com/author/show/15202800.Neeraj_Agnihotri,,4.09,35,7,"107 pages, ebook"
https://www.goodreads.com/book/show/57771623-apotheosis-now,Apotheosis Now: Rabbit Hole to the Beyond,Yanhao Huang,https://www.goodreads.com/author/show/21397218.Yanhao_Huang,Kindle Unlimited $0.00,4.10,226,116,"260 pages, Kindle Edition"
https://www.goodreads.com/book/show/41092567-gametek,Gametek,Geoffrey Engelstein,https://www.goodreads.com/author/show/18283082.Geoffrey_Engelstein,,3.90,88,12,"272 pages, ebook"
https://www.goodreads.com/book/show/59515419-the-accidental-entrepreneur,The Accidental Entrepreneur: Turning Tragedy into Triumph to Embrace my Destiny in Entrepreneurship,Serena Holmes,https://www.goodreads.com/author/show/21970470.Serena_Holmes,Kindle $4.99,4.83,6,5,"283 pages, Kindle Edition"
https://www.goodreads.com/book/show/59610866-the-21st-century-man,"The 21st Century Man: Advice from 50 Top Doctors and Men’s Health Experts to Help You Feel Great, Look Good and Have Better Sex",Judson Brandeis,https://www.goodreads.com/author/show/21995865.Judson_Brandeis,,4.67,12,7,"1374 pages, Kindle Edition"
https://www.goodreads.com/book/show/10913101-twilight-true-love-and-you,"Twilight, True Love and You: Seven Secret Steps to Finding Your Edward or Jacob",Louise Deacon,https://www.goodreads.com/author/show/4749998.Louise_Deacon,Kindle $5.99,3.44,131,56,"320 pages, Paperback"
https://www.goodreads.com/book/show/28815.Influence,Influence: The Psychology of Persuasion,Robert B. Cialdini,https://www.goodreads.com/author/show/160932.Robert_B_Cialdini,,4.21,"142,924","5,167","320 pages, Paperback"
https://www.goodreads.com/book/show/6758423-women-food-and-god,"Women, Food and God: An Unexpected Path to Almost Everything",Geneen Roth,https://www.goodreads.com/author/show/3370.Geneen_Roth,Kindle Unlimited $0.00,3.67,"16,248","1,720","224 pages, Hardcover"
https://www.goodreads.com/book/show/172251037-mindcrowd,MindCrowd: Group Mentality,Nicole Hydrick,https://www.goodreads.com/author/show/24158978.Nicole_Hydrick,,4.67,3,1,
https://www.goodreads.com/book/show/14592219-imagine,Imagine: How Creativity Works,Jonah Lehrer,https://www.goodreads.com/author/show/428923.Jonah_Lehrer,,3.93,"46,892","1,762",Audio CD
https://www.goodreads.com/book/show/17189177-50-things-to-know-before-graduating-from-college--a-survival-guide-to-li,50 Things to Know Before Graduating from College- A Survival Guide To Life After College,Lisa M. Rusczyk,https://www.goodreads.com/author/show/5765242.Lisa_M_Rusczyk,,4.71,7,1,
https://www.goodreads.com/book/show/2670284-the-robert-collier-letter-book,The Robert Collier Letter Book,Robert Collier,https://www.goodreads.com/author/show/257221.Robert_Collier,Kindle $5.99,4.18,346,29,"466 pages, Paperback"
https://www.goodreads.com/book/show/17606389-organize-your-life-for-success,Organize Your Life for Success,Perdita M. Meeks,https://www.goodreads.com/author/show/6978523.Perdita_M_Meeks,,4.44,9,1,"82 pages, Paperback"
https://www.goodreads.com/book/show/18298664-curb-your-thoughts,"Curb Your Thoughts: How To Create The Future You Need, Heal The Pain Of Unworthiness, Overcome Negative Life Patterns And Live An Authentic Life",Winsome Campbell-Green,https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,Kindle Unlimited $0.00,4.56,9,0,"100 pages, Kindle Edition"
https://www.goodreads.com/book/show/17449120-healing-foods---practical-guide-to-the-health-benefits-and-medicinal-use,HEALING FOODS - Practical Guide to the Health Benefits and Medicinal Uses of Food,Naya Lizardo,https://www.goodreads.com/author/show/6889897.Naya_Lizardo,Kindle $5.99,4.30,10,2,"196 pages, Paperback"
https://www.goodreads.com/book/show/31197323-walden-and-on-the-duty-of-civil-disobedience,"Walden, And On The Duty Of Civil Disobedience: And The Thoreau Essay, Walking",Henry David Thoreau,https://www.goodreads.com/author/show/10264.Henry_David_Thoreau,Kindle $3.99,3.91,117,9,"248 pages, Paperback"
https://www.goodreads.com/book/show/42140738-the-28-day-shift-to-wealth,The 28 Day Shift To Wealth: A Daily Prosperity Plan,Beca Lewis,https://www.goodreads.com/author/show/1658710.Beca_Lewis,,4.19,26,3,
https://www.goodreads.com/book/show/52626890-how-to-develop-a-million-dollar-mindset,How To Develop A Million Dollar Mindset,Justin Ho Guo Shun,https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,,5.00,3,0,Kindle Edition
https://www.goodreads.com/book/show/53479099-the-final-gift-of-the-beloved,The Final Gift of the Beloved: Her Disappearance-13 Days,Barron Steffen,https://www.goodreads.com/author/show/20320194.Barron_Steffen,Kindle $9.99,4.20,15,6,"173 pages, Kindle Edition"
https://www.goodreads.com/book/show/54250334-nordische-lifestyle-trends,Nordische Lifestyle-Trends: Niksen und Friluftsliv: Mehr als Hygge - Lebensstile für mehr Wohlbefinden,Sofie Bakken,https://www.goodreads.com/author/show/20443946.Sofie_Bakken,,5.00,3,0,"80 pages, Paperback"
https://www.goodreads.com/book/show/55229438-change-confusion,"Change Confusion: Prepare, Support and Maintain",Chris Lewis,https://www.goodreads.com/author/show/193563.Chris_Lewis,Kindle $5.99,5.00,2,1,"54 pages, Kindle Edition"
https://www.goodreads.com/book/show/55274632-medicare-made-clear-2021,Medicare Made Clear 2021: All you Need to Know When Turning 65 or Retiring,Keith Armbrecht,https://www.goodreads.com/author/show/17969852.Keith_Armbrecht,,3.67,3,0,"68 pages, Kindle Edition"
https://www.goodreads.com/book/show/38212121-from-here-to-eternity,From Here to Eternity: Traveling the World to Find the Good Death,Caitlin Doughty,https://www.goodreads.com/author/show/7802044.Caitlin_Doughty,Kindle $8.61,4.30,"35,755","4,309","256 pages, Paperback"
https://www.goodreads.com/book/show/55688579-focus-on-friendship,Focus on Friendship: How to Find the Tribe That Lifts You up and Helps You Thrive in Life,Hunter Hazelton,https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,,5.00,1,0,"76 pages, Kindle Edition"
https://www.goodreads.com/book/show/46130944-bullying,Bullying: Teen’s Age And Bullying: How To Avoid becoming A Victim?,Patrice Met,https://www.goodreads.com/author/show/19160534.Patrice_Met,Kindle Unlimited $0.00,4.50,2,0,"47 pages, Kindle Edition"
https://www.goodreads.com/book/show/56431608-you-vs-you,You vs. You,Niema Golphin,https://www.goodreads.com/author/show/5853874.Niema_Golphin,,5.00,1,0,ebook
https://www.goodreads.com/book/show/57766077-der-cocooning-lebensstil,Der Cocooning Lebensstil: Zufriedene und sichere Zeiten zu Hause genießen,Tess Jansen,https://www.goodreads.com/author/show/20610034.Tess_Jansen,Kindle Unlimited $0.00,5.00,1,0,Kindle Edition
https://www.goodreads.com/book/show/58132288-the-road-to-happy-is-not-one-way,The Road to Happy Is Not One Way: Seven Essential Principles and a Guided Workbook to Help You Drive Toward Everyday Happiness,Sara Glashagel,https://www.goodreads.com/author/show/21523964.Sara_Glashagel,Kindle Unlimited $0.00,4.44,9,2,Kindle Edition
https://www.goodreads.com/book/show/53279827-how-to-hold-a-cockroach,How to Hold a Cockroach: A book for those who are free and don't know it,Matthew Maxwell,https://www.goodreads.com/author/show/20604077.Matthew_Maxwell,Kindle $5.99,4.29,250,41,"110 pages, Hardcover"
https://www.goodreads.com/book/show/57680602-beginner-s-mind,Beginner's Mind,Yo-Yo Ma,https://www.goodreads.com/author/show/231708.Yo_Yo_Ma,,4.26,"2,476",334,"92 pages, Audible Audio"
https://www.goodreads.com/book/show/58724920-you-are-psychic,You Are Psychic: 7 Steps to Discover Your Own Psychic Abilities,Char Margolis,https://www.goodreads.com/author/show/30136.Char_Margolis,Kindle $14.99,3.54,57,20,"224 pages, Hardcover"
https://www.goodreads.com/book/show/60147997-raise-the-bar,"Raise the Bar: To live a life of Excellence in Health, Wealth, Relationship and Spirituality",Jay Ibrahim,https://www.goodreads.com/author/show/22159480.Jay_Ibrahim,Kindle $6.05,3.67,3,1,"638 pages, Paperback"
https://www.goodreads.com/book/show/61588227-system-change,System Change,SunriseCV,https://www.goodreads.com/author/show/21974378.SunriseCV,Kindle Unlimited $0.00,4.46,"3,942",172,"422 pages, Kindle Edition"
https://www.goodreads.com/book/show/40864002-a-psalm-for-the-wild-built,A Psalm for the Wild-Built,Becky Chambers,https://www.goodreads.com/author/show/17650479.Becky_Chambers,Kindle Unlimited $0.00,4.30,"66,846","12,166","160 pages, Kindle Edition"
https://www.goodreads.com/book/show/17189169-50-things-to-know-about-surviving-the-first-year-of-parenthood,50 Things to Know About Surviving the First Year of Parenthood: Simple Advice for New Parents,Lisa M. Rusczyk,https://www.goodreads.com/author/show/5765242.Lisa_M_Rusczyk,,3.78,9,1,"31 pages, Kindle Edition"
https://www.goodreads.com/book/show/18081311-primitive-business-tools-for-success,"Primitive Business Tools For Success: Checklists, Cheatsheets & How To Use Them",Daryl Urbanski,https://www.goodreads.com/author/show/7126216.Daryl_Urbanski,,4.48,21,1,"36 pages, Kindle Edition"
https://www.goodreads.com/book/show/18147052-the-infinity-of-infinite-self,The Infinity of Infinite Self,Rev. Juanita Lewis PhD.,https://www.goodreads.com/author/show/31401595.Rev_Juanita_Lewis_PhD_,,4.33,6,0,"138 pages, Paperback"
https://www.goodreads.com/book/show/20453379-the-secret-rules-of-self-love,"The Secret Rules Of Self-Love: How To Love Yourself, Overcome The Loneliness Of Being Single, And Achieve Happiness",Winsome Campbell-Green,https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,Kindle $2.99,3.35,63,7,"88 pages, Kindle Edition"
https://www.goodreads.com/book/show/42140627-the-four-essential-questions,The Four Essential Questions: Choosing Spiritually Healthy Habits,Beca Lewis,https://www.goodreads.com/author/show/1658710.Beca_Lewis,,5.00,5,2,
https://www.goodreads.com/book/show/52626717-10-everything,10% Everything,Justin Ho Guo Shun,https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,,5.00,1,0,
https://www.goodreads.com/book/show/55318574-an-introvert-s-guide-to-world-domination,An Introvert's Guide to World Domination: Become a High Level Networker and Upgrade Your Life,Nick Shelton,https://www.goodreads.com/author/show/20692427.Nick_Shelton,Kindle $6.49,3.82,38,9,"232 pages, Paperback"
https://www.goodreads.com/book/show/51990301-the-mediocre-miracle,The Mediocre Miracle,Ritchie R Thomas,https://www.goodreads.com/author/show/20088222.Ritchie_R_Thomas,,5.00,3,0,"146 pages, ebook"
https://www.goodreads.com/book/show/56789064-practicing-meditation,"Practicing Meditation: How to Meditate to Reduce Stress, Improve Mental Health and Find Daily Inner Peace",Elvin James,https://www.goodreads.com/author/show/21112938.Elvin_James,Kindle Unlimited $0.00,4.75,4,0,"35 pages, Kindle Edition"
https://www.goodreads.com/book/show/57859046-owning-my-crazy,Owning My Crazy: Learning To Overcome Trauma,Malisa Hepner,https://www.goodreads.com/author/show/21430732.Malisa_Hepner,Kindle Unlimited $0.00,4.67,6,0,Kindle Edition
https://www.goodreads.com/book/show/39313211-solar-energy-on-a-shoestring-budget,Solar Energy On A Shoestring Budget,Jay Hamilton,https://www.goodreads.com/author/show/15294837.Jay_Hamilton,Kindle $4.99,2.50,2,1,"69 pages, Kindle Edition"
https://www.goodreads.com/book/show/74034.Amusing_Ourselves_to_Death,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,https://www.goodreads.com/author/show/41963.Neil_Postman,Kindle $4.99,4.15,"28,243","3,449","184 pages, Paperback"
https://www.goodreads.com/book/show/50714359-the-unfair-advantage,The Unfair Advantage: How You Already Have What It Takes to Succeed,Ash Ali,https://www.goodreads.com/author/show/18525057.Ash_Ali,Kindle $14.99,4.05,"2,193",227,"256 pages, Hardcover"
https://www.goodreads.com/book/show/25733573-reasons-to-stay-alive,Reasons to Stay Alive,Matt Haig,https://www.goodreads.com/author/show/76360.Matt_Haig,Kindle $13.99,4.09,"88,551","10,242","256 pages, Paperback"
https://www.goodreads.com/book/show/57360288-the-space-in-between,The Space in Between: An Empath's Field Guide,Signe Myers Hovem,https://www.goodreads.com/author/show/21263859.Signe_Myers_Hovem,Kindle $8.49,4.63,43,27,Paperback
https://www.goodreads.com/book/show/61318297-mia-s-odyssey,Mia’s Odyssey: Taking Back My Soul,Mia Odeh,https://www.goodreads.com/author/show/22485540.Mia_Odeh,Kindle $0.99,4.63,16,7,Kindle Edition
https://www.goodreads.com/book/show/58955775-the-big-dark-sky,The Big Dark Sky,Dean Koontz,https://www.goodreads.com/author/show/9355.Dean_Koontz,Kindle Unlimited $0.00,4.03,"16,713","1,035","390 pages, Kindle Edition"
https://www.goodreads.com/book/show/13511308-50-things-to-know-before-having-a-baby,50 Things to Know Before Having a Baby,Lisa Marie Rusczyk,https://www.goodreads.com/author/show/15202601.Lisa_Marie_Rusczyk,Kindle $3.47,3.08,39,7,"24 pages, Paperback"
https://www.goodreads.com/book/show/17451295-high-heels-in-tech,"High Heels In Tech: Women, Technology And Change",Winsome Campbell-Green,https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,,3.93,14,1,"40 pages, Paperback"
https://www.goodreads.com/book/show/646175.Modern_Man_in_Search_of_a_Soul,Modern Man in Search of a Soul,C.G. Jung,https://www.goodreads.com/author/show/38285.C_G_Jung,,4.19,"11,286",573,"244 pages, Paperback"
https://www.goodreads.com/book/show/56316.Yoga_Mind_And_Body,Yoga Mind And Body,Anonymous,https://www.goodreads.com/author/show/5158478.Anonymous,,4.07,316,27,"168 pages, Paperback"
https://www.goodreads.com/book/show/42140571-living-in-grace,Living in Grace: The Shift to Spiritual Perception,Beca Lewis,https://www.goodreads.com/author/show/1658710.Beca_Lewis,,4.17,24,2,275 pages
https://www.goodreads.com/book/show/52626952-life-amplifiers-daily-devotional,Life Amplifiers Daily Devotional,Justin Ho Guo Shun,https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,,0.00,0,2,ebook
https://www.goodreads.com/book/show/289029.Who_Will_Cry_When_You_Die_,Who Will Cry When You Die?,Robin S. Sharma,https://www.goodreads.com/author/show/24678.Robin_S_Sharma,Kindle $8.99,4.00,"23,044","1,622","204 pages, Paperback"
https://www.goodreads.com/book/show/6472297-explosive-child,Explosive Child,Ross W. Greene,https://www.goodreads.com/author/show/73239.Ross_W_Greene,,4.16,"10,223","1,067",Audiobook
https://www.goodreads.com/book/show/31706504-barking-up-the-wrong-tree,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,Eric Barker,https://www.goodreads.com/author/show/7372151.Eric_Barker,,4.11,"15,228","1,398","224 pages, ebook"
https://www.goodreads.com/book/show/36076.The_Speed_of_Trust,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,https://www.goodreads.com/author/show/20379.Stephen_M_R_Covey,Kindle $14.99,3.97,"23,629",841,"384 pages, Hardcover"
https://www.goodreads.com/book/show/4868.How_to_Develop_Self_Confidence_And_Influence_People_By_Public_Speaking,How to Develop Self-Confidence And Influence People By Public Speaking,Dale Carnegie,https://www.goodreads.com/author/show/3317.Dale_Carnegie,Kindle $0.99,4.09,"6,905",167,"240 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/60784645-you-are-not-stuck,You Are Not Stuck: How Soul-Guided Choices Transform Fear into Freedom,Becky Vollmer,https://www.goodreads.com/author/show/22348126.Becky_Vollmer,Kindle $14.99,4.03,97,36,"240 pages, Hardcover"
https://www.goodreads.com/book/show/22085786-mentor-me,Mentor Me: GA=T+E—A Formula to Fulfill Your Greatest Achievement,Ken Poirot,https://www.goodreads.com/author/show/8201501.Ken_Poirot,Kindle $0.99,4.12,83,18,"160 pages, Paperback"
